season,semester,MMWR_YR,MMWR_WK,percentile,percentile_value_cases,percentile_value_inc
2025/26,Fall,2025,35,0.01,0.0,7.312582034501248e-05
2025/26,Fall,2025,35,0.025,0.0,8.28797403300996e-05
2025/26,Fall,2025,35,0.05,0.0,9.03015574294841e-05
2025/26,Fall,2025,35,0.1,0.0,0.00010377635990153067
2025/26,Fall,2025,35,0.15,0.0,0.00012030555080855265
2025/26,Fall,2025,35,0.2,0.0,0.00014520335535053163
2025/26,Fall,2025,35,0.25,0.0,0.00017846067203208804
2025/26,Fall,2025,35,0.3,0.0,0.00019658784003695473
2025/26,Fall,2025,35,0.35,0.0,0.0002139674536010716
2025/26,Fall,2025,35,0.4,0.0,0.00023183505691122267
2025/26,Fall,2025,35,0.45,0.0,0.00025017165753524754
2025/26,Fall,2025,35,0.5,0.0,0.00027257036708761007
2025/26,Fall,2025,35,0.55,0.0,0.0002934426622232422
2025/26,Fall,2025,35,0.6,0.0,0.00031079029431566594
2025/26,Fall,2025,35,0.65,0.0,0.0003302553654066287
2025/26,Fall,2025,35,0.7,0.0,0.00034749443002510803
2025/26,Fall,2025,35,0.75,0.0,0.00036839985114056617
2025/26,Fall,2025,35,0.8,0.0,0.0003958408837206662
2025/26,Fall,2025,35,0.85,0.0,0.0004249137244187295
2025/26,Fall,2025,35,0.9,0.0,0.00046774479269515726
2025/26,Fall,2025,35,0.95,1.0,0.0005289954890031367
2025/26,Fall,2025,35,0.975,1.0,0.0005787159389001311
2025/26,Fall,2025,35,0.99,1.0,0.0006382037320872771
2025/26,Fall,2025,36,0.01,0.0,8.543966789147816e-05
2025/26,Fall,2025,36,0.025,0.0,9.233592554664938e-05
2025/26,Fall,2025,36,0.05,0.0,0.00010464106817380525
2025/26,Fall,2025,36,0.1,0.0,0.00012190959605504759
2025/26,Fall,2025,36,0.15,0.0,0.0001418943458702415
2025/26,Fall,2025,36,0.2,0.0,0.00016460991755593569
2025/26,Fall,2025,36,0.25,0.0,0.00019765783872571774
