season,semester,MMWR_YR,MMWR_WK,percentile,percentile_value_cases,percentile_value_inc
2025/26,Fall,2025,35,0.01,0.0,4.369213460475585e-10
2025/26,Fall,2025,35,0.025,0.0,6.467090959971777e-10
2025/26,Fall,2025,35,0.05,0.0,9.346894536133022e-10
2025/26,Fall,2025,35,0.1,0.0,1.4042011553527802e-09
2025/26,Fall,2025,35,0.15,0.0,5.143793435635756e-09
2025/26,Fall,2025,35,0.2,0.0,2.5405526926647328e-08
2025/26,Fall,2025,35,0.25,0.0,8.7845760887717e-08
2025/26,Fall,2025,35,0.3,0.0,2.458950348227518e-07
2025/26,Fall,2025,35,0.35,0.0,5.456366466205508e-07
2025/26,Fall,2025,35,0.4,0.0,1.133757450588746e-06
2025/26,Fall,2025,35,0.45,0.0,2.3565631749988853e-06
2025/26,Fall,2025,35,0.5,0.0,4.6075981572357705e-06
2025/26,Fall,2025,35,0.55,0.0,7.362575161096177e-06
2025/26,Fall,2025,35,0.6,0.0,1.2647661060327664e-05
2025/26,Fall,2025,35,0.65,0.0,1.8576884849608186e-05
2025/26,Fall,2025,35,0.7,0.0,2.9173222173994873e-05
2025/26,Fall,2025,35,0.75,0.0,4.394765346660279e-05
2025/26,Fall,2025,35,0.8,0.0,7.098222413333133e-05
2025/26,Fall,2025,35,0.85,0.0,0.00010979553808283523
2025/26,Fall,2025,35,0.9,0.0,0.00017540876287967
2025/26,Fall,2025,35,0.95,0.0,0.00030919898563297455
2025/26,Fall,2025,35,0.975,0.0,0.0005708040393073995
2025/26,Fall,2025,35,0.99,1.0,0.0008014417788945121
2025/26,Fall,2025,36,0.01,0.0,3.4479642946338985e-10
2025/26,Fall,2025,36,0.025,0.0,6.238515731782357e-10
2025/26,Fall,2025,36,0.05,0.0,1.0012665196956761e-09
2025/26,Fall,2025,36,0.1,0.0,2.382473529571883e-09
2025/26,Fall,2025,36,0.15,0.0,1.2341531263615476e-08
2025/26,Fall,2025,36,0.2,0.0,6.320231591416815e-08
2025/26,Fall,2025,36,0.25,0.0,1.7217809755720737e-07
2025/26,Fall,2025,36,0.3,0.0,4.041255238007579e-07
2025/26,Fall,2025,36,0.35,0.0,1.0162748026232292e-06
2025/26,Fall,2025,36,0.4,0.0,2.1328655293473277e-06
2025/26,Fall,2025,36,0.45,0.0,4.151406233177118e-06
2025/26,Fall,2025,36,0.5,0.0,7.038943067527725e-06
2025/26,Fall,2025,36,0.55,0.0,1.1888582594110631e-05
2025/26,Fall,2025,36,0.6,0.0,1.8208231631433587e-05
2025/26,Fall,2025,36,0.65,0.0,2.607276410344639e-05
2025/26,Fall,2025,36,0.7,0.0,3.7735664591309614e-05
2025/26,Fall,2025,36,0.75,0.0,5.845069517818047e-05
2025/26,Fall,2025,36,0.8,0.0,8.472550398437309e-05
2025/26,Fall,2025,36,0.85,0.0,0.00013633173002745025
2025/26,Fall,2025,36,0.9,0.0,0.00022117977496236577
2025/26,Fall,2025,36,0.95,0.0,0.00043228435970377155
2025/26,Fall,2025,36,0.975,0.0,0.0007374023189186061
2025/26,Fall,2025,36,0.99,1.0,0.0012303501658607273
2025/26,Fall,2025,37,0.01,0.0,5.606187197804146e-10
2025/26,Fall,2025,37,0.025,0.0,7.801898543879914e-10
2025/26,Fall,2025,37,0.05,0.0,1.0971783814817116e-09
2025/26,Fall,2025,37,0.1,0.0,4.572121303780819e-09
