season,semester,MMWR_YR,MMWR_WK,percentile,percentile_value_cases,percentile_value_inc
2025/26,Fall,2025,35,0.01,0.0,1.7950373745634352e-07
2025/26,Fall,2025,35,0.025,0.0,6.405037396461922e-07
2025/26,Fall,2025,35,0.05,0.0,1.9295084939585653e-06
2025/26,Fall,2025,35,0.1,0.0,5.777225760539296e-06
2025/26,Fall,2025,35,0.15,0.0,1.1275403448962602e-05
2025/26,Fall,2025,35,0.2,0.0,1.8864244339056313e-05
2025/26,Fall,2025,35,0.25,0.0,2.795172895275755e-05
2025/26,Fall,2025,35,0.3,0.0,3.942997536796611e-05
2025/26,Fall,2025,35,0.35,0.0,5.3168436716077834e-05
2025/26,Fall,2025,35,0.4,0.0,7.08026534994133e-05
2025/26,Fall,2025,35,0.45,0.0,9.322291152784601e-05
2025/26,Fall,2025,35,0.5,0.0,0.00011894540875800885
2025/26,Fall,2025,35,0.55,0.0,0.00015185236043180342
2025/26,Fall,2025,35,0.6,0.0,0.0001977637031814082
2025/26,Fall,2025,35,0.65,0.0,0.0002523630188079551
2025/26,Fall,2025,35,0.7,0.0,0.00032804283837322063
2025/26,Fall,2025,35,0.75,0.0,0.0004312552264309488
2025/26,Fall,2025,35,0.8,0.0,0.0006028731702826921
2025/26,Fall,2025,35,0.85,0.0,0.0008590393525082615
2025/26,Fall,2025,35,0.9,0.0,0.0012598163564689474
2025/26,Fall,2025,35,0.95,1.0,0.002357334003318097
2025/26,Fall,2025,35,0.975,1.0,0.003657357644988221
2025/26,Fall,2025,35,0.99,2.0,0.005860219411551976
2025/26,Fall,2025,36,0.01,0.0,7.183687688439022e-07
2025/26,Fall,2025,36,0.025,0.0,1.948738594137467e-06
2025/26,Fall,2025,36,0.05,0.0,4.795288555214939e-06
2025/26,Fall,2025,36,0.1,0.0,1.2152697854617146e-05
2025/26,Fall,2025,36,0.15,0.0,2.14491593396815e-05
2025/26,Fall,2025,36,0.2,0.0,3.260826561017894e-05
2025/26,Fall,2025,36,0.25,0.0,4.6591947466367856e-05
2025/26,Fall,2025,36,0.3,0.0,6.313448539003728e-05
2025/26,Fall,2025,36,0.35,0.0,8.264178977697149e-05
2025/26,Fall,2025,36,0.4,0.0,0.00010628088348312305
2025/26,Fall,2025,36,0.45,0.0,0.00013229123724158855
2025/26,Fall,2025,36,0.5,0.0,0.00016190048336284235
2025/26,Fall,2025,36,0.55,0.0,0.00020169821436866192
2025/26,Fall,2025,36,0.6,0.0,0.0002466474194079638
2025/26,Fall,2025,36,0.65,0.0,0.00029984349384903913
2025/26,Fall,2025,36,0.7,0.0,0.00036888986942358305
2025/26,Fall,2025,36,0.75,0.0,0.0004548014621832408
2025/26,Fall,2025,36,0.8,0.0,0.0005681890179403134
2025/26,Fall,2025,36,0.85,0.0,0.0007558497571153565
2025/26,Fall,2025,36,0.9,0.0,0.0010378641774877906
2025/26,Fall,2025,36,0.95,1.0,0.0015822609711904035
2025/26,Fall,2025,36,0.975,1.0,0.0022880500357132395
2025/26,Fall,2025,36,0.99,2.0,0.003317382349632684
2025/26,Fall,2025,37,0.01,0.0,1.8482568634681228e-06
2025/26,Fall,2025,37,0.025,0.0,4.427795408901148e-06
2025/26,Fall,2025,37,0.05,0.0,1.0087025793836802e-05
2025/26,Fall,2025,37,0.1,0.0,2.2434241145674605e-05
2025/26,Fall,2025,37,0.15,0.0,3.733866542461328e-05
2025/26,Fall,2025,37,0.2,0.0,5.506994129973465e-05
2025/26,Fall,2025,37,0.25,0.0,7.371079300355632e-05
2025/26,Fall,2025,37,0.3,0.0,9.624259328120387e-05
2025/26,Fall,2025,37,0.35,0.0,0.00012209801352582871
2025/26,Fall,2025,37,0.4,0.0,0.00015180720074567944
2025/26,Fall,2025,37,0.45,0.0,0.0001827655185479671
2025/26,Fall,2025,37,0.5,0.0,0.00021867103350814432
2025/26,Fall,2025,37,0.55,0.0,0.0002597268176032231
2025/26,Fall,2025,37,0.6,0.0,0.0003103124909102915
2025/26,Fall,2025,37,0.65,0.0,0.0003628684295108542
2025/26,Fall,2025,37,0.7,0.0,0.0004277398227714001
2025/26,Fall,2025,37,0.75,0.0,0.0005129835481056944
2025/26,Fall,2025,37,0.8,0.0,0.0006262033362872901
2025/26,Fall,2025,37,0.85,0.0,0.0007674141495954244
2025/26,Fall,2025,37,0.9,1.0,0.0010010957252234232
2025/26,Fall,2025,37,0.95,1.0,0.0014208512031473198
2025/26,Fall,2025,37,0.975,1.0,0.0019055735378060484
2025/26,Fall,2025,37,0.99,2.0,0.00258483887650073
2025/26,Fall,2025,38,0.01,0.0,4.488551985559752e-06
2025/26,Fall,2025,38,0.025,0.0,1.078973646144732e-05
2025/26,Fall,2025,38,0.05,0.0,2.1470570027304353e-05
2025/26,Fall,2025,38,0.1,0.0,4.483773373067379e-05
2025/26,Fall,2025,38,0.15,0.0,6.937608050066045e-05
2025/26,Fall,2025,38,0.2,0.0,9.495807753410191e-05
2025/26,Fall,2025,38,0.25,0.0,0.00012488409629440866
2025/26,Fall,2025,38,0.3,0.0,0.0001553188805701211
2025/26,Fall,2025,38,0.35,0.0,0.00018730932497419413
2025/26,Fall,2025,38,0.4,0.0,0.00022142871166579424
2025/26,Fall,2025,38,0.45,0.0,0.0002627698631840758
2025/26,Fall,2025,38,0.5,0.0,0.0003059356677113101
2025/26,Fall,2025,38,0.55,0.0,0.00035458431084407495
2025/26,Fall,2025,38,0.6,0.0,0.00041235644021071495
2025/26,Fall,2025,38,0.65,0.0,0.00047381785989273354
2025/26,Fall,2025,38,0.7,0.0,0.0005510236951522528
2025/26,Fall,2025,38,0.75,0.0,0.0006477735150838271
2025/26,Fall,2025,38,0.8,0.0,0.0007598428986966612
