season,semester,MMWR_YR,MMWR_WK,percentile,percentile_value_cases,percentile_value_inc
2025/26,Fall,2025,38,0.85,2.0,0.005894579086452722
2025/26,Fall,2025,38,0.9,3.0,0.006502231117337943
2025/26,Fall,2025,38,0.95,3.0,0.00745242997072637
2025/26,Fall,2025,38,0.975,4.0,0.008395865350030363
2025/26,Fall,2025,38,0.99,5.0,0.009482068372890354
2025/26,Fall,2025,39,0.01,0.0,0.0008823199599282816
2025/26,Fall,2025,39,0.025,0.0,0.0013258705759653822
2025/26,Fall,2025,39,0.05,0.0,0.0017605809785891326
2025/26,Fall,2025,39,0.1,0.0,0.0023173511028289798
2025/26,Fall,2025,39,0.15,0.0,0.002751004265155643
2025/26,Fall,2025,39,0.2,0.0,0.003049438493326307
2025/26,Fall,2025,39,0.25,0.0,0.003342929878272116
2025/26,Fall,2025,39,0.3,1.0,0.0036080867750570176
2025/26,Fall,2025,39,0.35,1.0,0.0038672297145240005
2025/26,Fall,2025,39,0.4,1.0,0.004105435498058796
2025/26,Fall,2025,39,0.45,1.0,0.004352633026428521
2025/26,Fall,2025,39,0.5,1.0,0.004601282067596912
2025/26,Fall,2025,39,0.55,1.0,0.004849560116417706
2025/26,Fall,2025,39,0.6,2.0,0.005107646249234677
2025/26,Fall,2025,39,0.65,2.0,0.005384618183597922
2025/26,Fall,2025,39,0.7,2.0,0.005671413801610468
2025/26,Fall,2025,39,0.75,2.0,0.006006704177707434
2025/26,Fall,2025,39,0.8,2.0,0.006375983078032732
2025/26,Fall,2025,39,0.85,3.0,0.006857657642103732
2025/26,Fall,2025,39,0.9,3.0,0.007445026887580752
2025/26,Fall,2025,39,0.95,4.0,0.008515877323225136
2025/26,Fall,2025,39,0.975,5.0,0.009485463611781597
2025/26,Fall,2025,39,0.99,6.0,0.01049809020012617
2025/26,Fall,2025,40,0.01,0.0,0.00289945776341483
2025/26,Fall,2025,40,0.025,0.0,0.003447762655559927
2025/26,Fall,2025,40,0.05,0.0,0.00392737768124789
2025/26,Fall,2025,40,0.1,0.0,0.0045530606992542745
2025/26,Fall,2025,40,0.15,0.0,0.00498326898086816
2025/26,Fall,2025,40,0.2,1.0,0.005369575507938862
2025/26,Fall,2025,40,0.25,1.0,0.0056808736408129334
2025/26,Fall,2025,40,0.3,1.0,0.006012474838644266
2025/26,Fall,2025,40,0.35,1.0,0.006302823987789452
2025/26,Fall,2025,40,0.4,1.0,0.006599030550569296
2025/26,Fall,2025,40,0.45,2.0,0.006899320846423507
2025/26,Fall,2025,40,0.5,2.0,0.007213183445855975
2025/26,Fall,2025,40,0.55,2.0,0.007520314515568316
2025/26,Fall,2025,40,0.6,2.0,0.007844146713614462
2025/26,Fall,2025,40,0.65,2.0,0.008253397699445487
2025/26,Fall,2025,40,0.7,3.0,0.008684587571769953
2025/26,Fall,2025,40,0.75,3.0,0.009193012956529856
2025/26,Fall,2025,40,0.8,3.0,0.00982455778867007
2025/26,Fall,2025,40,0.85,4.0,0.010576924169436097
2025/26,Fall,2025,40,0.9,4.0,0.011638378072530034
2025/26,Fall,2025,40,0.95,5.0,0.01347639206796884
2025/26,Fall,2025,40,0.975,6.0,0.015286146500147878
2025/26,Fall,2025,40,0.99,7.0,0.01816210519522429
2025/26,Fall,2025,41,0.01,0.0,0.0034457020997069776
2025/26,Fall,2025,41,0.025,0.0,0.004074509476777166
2025/26,Fall,2025,41,0.05,0.0,0.004668750450946391
2025/26,Fall,2025,41,0.1,0.0,0.005390319367870689
2025/26,Fall,2025,41,0.15,1.0,0.005892671784386039
2025/26,Fall,2025,41,0.2,1.0,0.0063025285489857205
2025/26,Fall,2025,41,0.25,1.0,0.00669978279620409
2025/26,Fall,2025,41,0.3,1.0,0.0070473656989634035
2025/26,Fall,2025,41,0.35,1.0,0.00740866232663393
2025/26,Fall,2025,41,0.4,2.0,0.007770715560764074
2025/26,Fall,2025,41,0.45,2.0,0.008122649881988764
2025/26,Fall,2025,41,0.5,2.0,0.008456825278699398
2025/26,Fall,2025,41,0.55,2.0,0.008825842710211874
2025/26,Fall,2025,41,0.6,3.0,0.009201968461275101
2025/26,Fall,2025,41,0.65,3.0,0.009603065764531493
2025/26,Fall,2025,41,0.7,3.0,0.010138641577214003
2025/26,Fall,2025,41,0.75,3.0,0.010666347341611981
2025/26,Fall,2025,41,0.8,4.0,0.011308695003390315
2025/26,Fall,2025,41,0.85,4.0,0.012097203731536865
2025/26,Fall,2025,41,0.9,5.0,0.013210503291338688
2025/26,Fall,2025,41,0.95,6.0,0.015237456187605844
2025/26,Fall,2025,41,0.975,7.0,0.017191576864570377
2025/26,Fall,2025,41,0.99,8.0,0.01962915003299713
2025/26,Fall,2025,42,0.01,0.0,0.004261064166203141
2025/26,Fall,2025,42,0.025,0.0,0.004817599698435515
2025/26,Fall,2025,42,0.05,0.0,0.005496618431061506
2025/26,Fall,2025,42,0.1,1.0,0.006322730472311378
2025/26,Fall,2025,42,0.15,1.0,0.006933821039274335
2025/26,Fall,2025,42,0.2,1.0,0.007514835987240076
2025/26,Fall,2025,42,0.25,1.0,0.008027131203562021
2025/26,Fall,2025,42,0.3,2.0,0.008490139618515968
2025/26,Fall,2025,42,0.35,2.0,0.008906606212258339
2025/26,Fall,2025,42,0.4,2.0,0.009341881237924099
2025/26,Fall,2025,42,0.45,2.0,0.009762236522510648
2025/26,Fall,2025,42,0.5,2.0,0.010247320868074894
2025/26,Fall,2025,42,0.55,3.0,0.010734113166108727
2025/26,Fall,2025,42,0.6,3.0,0.011270144023001194
2025/26,Fall,2025,42,0.65,3.0,0.011885971203446389
2025/26,Fall,2025,42,0.7,3.0,0.012524459045380354
2025/26,Fall,2025,42,0.75,4.0,0.013266509165987372
2025/26,Fall,2025,42,0.8,4.0,0.014096369035542013
2025/26,Fall,2025,42,0.85,5.0,0.015250596357509492
2025/26,Fall,2025,42,0.9,5.0,0.016759761050343516
2025/26,Fall,2025,42,0.95,7.0,0.019161524437367898
2025/26,Fall,2025,42,0.975,7.0,0.02173099676147103
2025/26,Fall,2025,42,0.99,9.0,0.02524634823203087
2025/26,Fall,2025,43,0.01,0.0,0.003167307199910283
2025/26,Fall,2025,43,0.025,0.0,0.0038708927866537126
2025/26,Fall,2025,43,0.05,0.0,0.0045907290419563655
2025/26,Fall,2025,43,0.1,1.0,0.005547216255217791
2025/26,Fall,2025,43,0.15,1.0,0.0062348244711756705
2025/26,Fall,2025,43,0.2,1.0,0.0068160025402903565
2025/26,Fall,2025,43,0.25,1.0,0.007391743711195886
2025/26,Fall,2025,43,0.3,2.0,0.007881266251206397
2025/26,Fall,2025,43,0.35,2.0,0.00835573892109096
2025/26,Fall,2025,43,0.4,2.0,0.008866663090884686
2025/26,Fall,2025,43,0.45,2.0,0.009353842400014401
2025/26,Fall,2025,43,0.5,3.0,0.009902684018015862
2025/26,Fall,2025,43,0.55,3.0,0.010421677911654116
2025/26,Fall,2025,43,0.6,3.0,0.010981241427361964
2025/26,Fall,2025,43,0.65,3.0,0.011594789708033204
2025/26,Fall,2025,43,0.7,4.0,0.012247858103364704
2025/26,Fall,2025,43,0.75,4.0,0.012996734352782369
2025/26,Fall,2025,43,0.8,5.0,0.013813387602567676
2025/26,Fall,2025,43,0.85,5.0,0.014884422859176991
2025/26,Fall,2025,43,0.9,6.0,0.016260531544685364
2025/26,Fall,2025,43,0.95,7.0,0.018465430103242395
2025/26,Fall,2025,43,0.975,8.0,0.020259598456323143
2025/26,Fall,2025,43,0.99,10.0,0.022868426181376005
2025/26,Fall,2025,44,0.01,0.0,0.0015348274062853304
2025/26,Fall,2025,44,0.025,0.0,0.0024385352968238293
2025/26,Fall,2025,44,0.05,0.0,0.003385171631816775
2025/26,Fall,2025,44,0.1,0.0,0.004568445868790151
2025/26,Fall,2025,44,0.15,1.0,0.005550075601786375
2025/26,Fall,2025,44,0.2,1.0,0.006399670336395502
2025/26,Fall,2025,44,0.25,1.0,0.007124808384105563
2025/26,Fall,2025,44,0.3,1.0,0.007854657620191574
2025/26,Fall,2025,44,0.35,2.0,0.008572615589946509
2025/26,Fall,2025,44,0.4,2.0,0.00933041200041771
2025/26,Fall,2025,44,0.45,2.0,0.010030077071860433
2025/26,Fall,2025,44,0.5,3.0,0.010837833862751722
2025/26,Fall,2025,44,0.55,3.0,0.011687247920781374
2025/26,Fall,2025,44,0.6,3.0,0.012607187405228615
2025/26,Fall,2025,44,0.65,4.0,0.013596067670732738
2025/26,Fall,2025,44,0.7,4.0,0.014637716393917798
2025/26,Fall,2025,44,0.75,5.0,0.015993579756468534
2025/26,Fall,2025,44,0.8,5.0,0.017545969039201737
2025/26,Fall,2025,44,0.85,6.0,0.01965579222887754
2025/26,Fall,2025,44,0.9,7.0,0.022981690987944607
2025/26,Fall,2025,44,0.95,9.0,0.028633133322000497
2025/26,Fall,2025,44,0.975,11.0,0.03679173635318875
2025/26,Fall,2025,44,0.99,15.0,0.05438643597066407
2025/26,Fall,2025,45,0.01,0.0,0.0011299707705620676
2025/26,Fall,2025,45,0.025,0.0,0.001977455499581993
2025/26,Fall,2025,45,0.05,0.0,0.0029986955109052365
2025/26,Fall,2025,45,0.1,0.0,0.004286726005375385
2025/26,Fall,2025,45,0.15,1.0,0.005397222330793738
2025/26,Fall,2025,45,0.2,1.0,0.006367531698197126
2025/26,Fall,2025,45,0.25,1.0,0.007283711223863065
2025/26,Fall,2025,45,0.3,2.0,0.008049031253904104
2025/26,Fall,2025,45,0.35,2.0,0.00903528812341392
2025/26,Fall,2025,45,0.4,2.0,0.009885193966329099
2025/26,Fall,2025,45,0.45,3.0,0.010797060187906028
2025/26,Fall,2025,45,0.5,3.0,0.01180853322148323
2025/26,Fall,2025,45,0.55,3.0,0.012885657884180548
2025/26,Fall,2025,45,0.6,4.0,0.014002544432878494
2025/26,Fall,2025,45,0.65,4.0,0.015242179622873664
2025/26,Fall,2025,45,0.7,5.0,0.016834679991006848
2025/26,Fall,2025,45,0.75,5.0,0.018480677623301744
2025/26,Fall,2025,45,0.8,6.0,0.02048708535730839
2025/26,Fall,2025,45,0.85,7.0,0.02345158820971846
2025/26,Fall,2025,45,0.9,8.0,0.027997306548058994
2025/26,Fall,2025,45,0.95,11.0,0.035725706815719564
2025/26,Fall,2025,45,0.975,14.0,0.04745549540966741
2025/26,Fall,2025,45,0.99,21.0,0.07286332242190854
2025/26,Fall,2025,46,0.01,0.0,0.0008957464585546403
2025/26,Fall,2025,46,0.025,0.0,0.0015860976447584108
2025/26,Fall,2025,46,0.05,0.0,0.002627310040406883
2025/26,Fall,2025,46,0.1,0.0,0.004048807825893164
2025/26,Fall,2025,46,0.15,1.0,0.005134767619892955
2025/26,Fall,2025,46,0.2,1.0,0.006277685891836883
2025/26,Fall,2025,46,0.25,1.0,0.007239958504214883
2025/26,Fall,2025,46,0.3,2.0,0.008219577744603156
2025/26,Fall,2025,46,0.35,2.0,0.009234396088868375
2025/26,Fall,2025,46,0.4,2.0,0.010193523019552233
2025/26,Fall,2025,46,0.45,3.0,0.011347217625007034
2025/26,Fall,2025,46,0.5,3.0,0.012595471926033497
2025/26,Fall,2025,46,0.55,4.0,0.01381073081865907
2025/26,Fall,2025,46,0.6,4.0,0.015258357487618923
2025/26,Fall,2025,46,0.65,5.0,0.016859902814030648
2025/26,Fall,2025,46,0.7,5.0,0.018628312274813645
2025/26,Fall,2025,46,0.75,6.0,0.020877901930361986
2025/26,Fall,2025,46,0.8,7.0,0.023337656259536745
2025/26,Fall,2025,46,0.85,8.0,0.026907102204859257
2025/26,Fall,2025,46,0.9,10.0,0.0324260450899601
2025/26,Fall,2025,46,0.95,13.0,0.04322285298258062
2025/26,Fall,2025,46,0.975,17.0,0.058229185454547173
2025/26,Fall,2025,46,0.99,27.0,0.09532676242291946
2025/26,Fall,2025,47,0.01,0.0,0.0007697880000341684
2025/26,Fall,2025,47,0.025,0.0,0.001605268826824613
2025/26,Fall,2025,47,0.05,0.0,0.0025391900795511905
2025/26,Fall,2025,47,0.1,0.0,0.0038848381256684664
2025/26,Fall,2025,47,0.15,0.0,0.005061480333097279
2025/26,Fall,2025,47,0.2,0.0,0.006087043229490519
2025/26,Fall,2025,47,0.25,0.0,0.007202847744338214
2025/26,Fall,2025,47,0.3,0.0,0.00819269074127078
2025/26,Fall,2025,47,0.35,1.0,0.009331774665042756
2025/26,Fall,2025,47,0.4,1.0,0.010496648773550988
2025/26,Fall,2025,47,0.45,1.0,0.01172817824408412
2025/26,Fall,2025,47,0.5,1.0,0.013131583575159311
2025/26,Fall,2025,47,0.55,1.0,0.01464084116742015
2025/26,Fall,2025,47,0.6,2.0,0.016406977549195286
2025/26,Fall,2025,47,0.65,2.0,0.018294234666973355
2025/26,Fall,2025,47,0.7,3.0,0.02021267842501401
2025/26,Fall,2025,47,0.75,3.0,0.02262678975239396
2025/26,Fall,2025,47,0.8,4.0,0.02586611025035382
2025/26,Fall,2025,47,0.85,5.0,0.03015014557167887
2025/26,Fall,2025,47,0.9,6.0,0.0362706795334816
2025/26,Fall,2025,47,0.95,10.0,0.0483326319605112
2025/26,Fall,2025,47,0.975,14.0,0.06489855796098705
2025/26,Fall,2025,47,0.99,21.0,0.10058375664055351
2025/26,Fall,2025,48,0.01,0.0,0.0006667541590286419
2025/26,Fall,2025,48,0.025,0.0,0.0013804717629682273
2025/26,Fall,2025,48,0.05,0.0,0.0022145472001284363
2025/26,Fall,2025,48,0.1,0.0,0.0036630159476771958
2025/26,Fall,2025,48,0.15,0.0,0.004857486253604293
2025/26,Fall,2025,48,0.2,0.0,0.005979559384286404
2025/26,Fall,2025,48,0.25,1.0,0.007168349577113986
2025/26,Fall,2025,48,0.3,1.0,0.008338447101414204
2025/26,Fall,2025,48,0.35,1.0,0.009533068537712096
2025/26,Fall,2025,48,0.4,1.0,0.010917460545897486
2025/26,Fall,2025,48,0.45,2.0,0.01227371096611023
2025/26,Fall,2025,48,0.5,2.0,0.013692987151443958
2025/26,Fall,2025,48,0.55,2.0,0.015272245183587075
2025/26,Fall,2025,48,0.6,3.0,0.01712750717997551
2025/26,Fall,2025,48,0.65,3.0,0.019456996209919458
2025/26,Fall,2025,48,0.7,4.0,0.02190377358347177
2025/26,Fall,2025,48,0.75,4.0,0.024590429849922657
2025/26,Fall,2025,48,0.8,5.0,0.028010921552777294
2025/26,Fall,2025,48,0.85,6.0,0.032951726764440525
2025/26,Fall,2025,48,0.9,7.0,0.03960850611329079
2025/26,Fall,2025,48,0.95,11.0,0.05414875708520406
2025/26,Fall,2025,48,0.975,14.0,0.07172391079366201
2025/26,Fall,2025,48,0.99,21.0,0.1271971985697747
2025/26,Fall,2025,49,0.01,0.0,0.000544185385806486
2025/26,Fall,2025,49,0.025,0.0,0.0013062939600786195
2025/26,Fall,2025,49,0.05,0.0,0.0020660443231463434
2025/26,Fall,2025,49,0.1,0.0,0.0034888934344053267
