season,semester,MMWR_YR,MMWR_WK,percentile,percentile_value_cases,percentile_value_inc
2025/26,Fall,2025,35,0.01,0.0,0.0005859171412885189
2025/26,Fall,2025,35,0.025,0.0,0.0006427263608202339
2025/26,Fall,2025,35,0.05,0.0,0.0006780485506169498
2025/26,Fall,2025,35,0.1,0.0,0.0007428901852108538
2025/26,Fall,2025,35,0.15,0.0,0.0007873684633523225
2025/26,Fall,2025,35,0.2,0.0,0.0008202289347536862
2025/26,Fall,2025,35,0.25,0.0,0.0008555111271562055
2025/26,Fall,2025,35,0.3,0.0,0.0008803075063042343
2025/26,Fall,2025,35,0.35,0.0,0.0009032961737830192
2025/26,Fall,2025,35,0.4,0.0,0.0009289722773246468
2025/26,Fall,2025,35,0.45,0.0,0.0009609149274183437
2025/26,Fall,2025,35,0.5,0.0,0.0010003229253925383
2025/26,Fall,2025,35,0.55,0.0,0.0010446446773130448
2025/26,Fall,2025,35,0.6,0.0,0.0011052829911932349
2025/26,Fall,2025,35,0.65,0.0,0.0011535214493051172
2025/26,Fall,2025,35,0.7,0.0,0.001216986123472452
2025/26,Fall,2025,35,0.75,0.0,0.0012920658627990633
2025/26,Fall,2025,35,0.8,1.0,0.0014693454839289192
2025/26,Fall,2025,35,0.85,1.0,0.001641881972318515
2025/26,Fall,2025,35,0.9,1.0,0.0017636531032621866
2025/26,Fall,2025,35,0.95,1.0,0.0020142709836363792
2025/26,Fall,2025,35,0.975,2.0,0.0022293801244813926
2025/26,Fall,2025,35,0.99,2.0,0.0026731416163966056
2025/26,Fall,2025,36,0.01,0.0,0.0008096468989970163
2025/26,Fall,2025,36,0.025,0.0,0.0008770172426011413
2025/26,Fall,2025,36,0.05,0.0,0.0009243909065844491
2025/26,Fall,2025,36,0.1,0.0,0.0010007873876020311
2025/26,Fall,2025,36,0.15,0.0,0.0010685036773793398
2025/26,Fall,2025,36,0.2,0.0,0.0011221114546060562
2025/26,Fall,2025,36,0.25,0.0,0.0011701617040671408
2025/26,Fall,2025,36,0.3,0.0,0.001208390633109957
2025/26,Fall,2025,36,0.35,0.0,0.0012424980755895375
2025/26,Fall,2025,36,0.4,0.0,0.0012748603709042071
2025/26,Fall,2025,36,0.45,0.0,0.0013204626797232778
2025/26,Fall,2025,36,0.5,0.0,0.0013723926967941225
2025/26,Fall,2025,36,0.55,0.0,0.0014394520432688296
2025/26,Fall,2025,36,0.6,0.0,0.0015259183244779706
2025/26,Fall,2025,36,0.65,0.0,0.0016218068078160286
2025/26,Fall,2025,36,0.7,1.0,0.0017259157844819128
2025/26,Fall,2025,36,0.75,1.0,0.0018151987751480192
2025/26,Fall,2025,36,0.8,1.0,0.002066738298162818
2025/26,Fall,2025,36,0.85,1.0,0.0022712308680638664
2025/26,Fall,2025,36,0.9,1.0,0.002447306737303734
2025/26,Fall,2025,36,0.95,1.0,0.002731175313238054
2025/26,Fall,2025,36,0.975,2.0,0.002991367038339375
2025/26,Fall,2025,36,0.99,2.0,0.0034776012785732746
2025/26,Fall,2025,37,0.01,0.0,0.0010801326227374375
2025/26,Fall,2025,37,0.025,0.0,0.0012105945206712931
2025/26,Fall,2025,37,0.05,0.0,0.0012775768991559744
2025/26,Fall,2025,37,0.1,0.0,0.0013730847625993193
2025/26,Fall,2025,37,0.15,0.0,0.0014619629713706673
2025/26,Fall,2025,37,0.2,0.0,0.001525450241751969
2025/26,Fall,2025,37,0.25,0.0,0.001565226586535573
2025/26,Fall,2025,37,0.3,0.0,0.0016043848940171302
2025/26,Fall,2025,37,0.35,0.0,0.001640941557707265
2025/26,Fall,2025,37,0.4,0.0,0.0016766203800216318
2025/26,Fall,2025,37,0.45,0.0,0.0017313447373453529
2025/26,Fall,2025,37,0.5,0.0,0.0017928234301507473
2025/26,Fall,2025,37,0.55,0.0,0.0018807009037118405
2025/26,Fall,2025,37,0.6,1.0,0.001980037475004792
2025/26,Fall,2025,37,0.65,1.0,0.002095682395156473
2025/26,Fall,2025,37,0.7,1.0,0.0021887717768549917
2025/26,Fall,2025,37,0.75,1.0,0.002326550194993615
2025/26,Fall,2025,37,0.8,1.0,0.0025605412665754557
2025/26,Fall,2025,37,0.85,1.0,0.0029683873639442023
2025/26,Fall,2025,37,0.9,2.0,0.0031525368569418786
2025/26,Fall,2025,37,0.95,2.0,0.003477539145387709
2025/26,Fall,2025,37,0.975,3.0,0.003909949609078464
2025/26,Fall,2025,37,0.99,3.0,0.004493068112060427
2025/26,Fall,2025,38,0.01,0.0,0.001449618327897042
2025/26,Fall,2025,38,0.025,0.0,0.0016087775147752836
2025/26,Fall,2025,38,0.05,0.0,0.0016942210437264293
2025/26,Fall,2025,38,0.1,0.0,0.0018146450514905156
2025/26,Fall,2025,38,0.15,0.0,0.0019127589650452137
2025/26,Fall,2025,38,0.2,0.0,0.0019881781190633774
2025/26,Fall,2025,38,0.25,0.0,0.002053359872661531
2025/26,Fall,2025,38,0.3,0.0,0.0021247356897220017
2025/26,Fall,2025,38,0.35,0.0,0.002174046216532588
2025/26,Fall,2025,38,0.4,0.0,0.0022340157069265843
2025/26,Fall,2025,38,0.45,0.0,0.0023180271848104897
2025/26,Fall,2025,38,0.5,1.0,0.002396726980805397
2025/26,Fall,2025,38,0.55,1.0,0.002487160766031593
2025/26,Fall,2025,38,0.6,1.0,0.0025764553807675838
2025/26,Fall,2025,38,0.65,1.0,0.002699280600063503
2025/26,Fall,2025,38,0.7,1.0,0.002835360402241349
2025/26,Fall,2025,38,0.75,1.0,0.0029504481935873628
2025/26,Fall,2025,38,0.8,1.0,0.0033689675386995082
2025/26,Fall,2025,38,0.85,2.0,0.0038354536634869867
2025/26,Fall,2025,38,0.9,2.0,0.004110659472644329
2025/26,Fall,2025,38,0.95,3.0,0.004403468105010688
2025/26,Fall,2025,38,0.975,3.0,0.004806411161553113
2025/26,Fall,2025,38,0.99,4.0,0.0056112318765372034
2025/26,Fall,2025,39,0.01,0.0,0.0018164083699230105
2025/26,Fall,2025,39,0.025,0.0,0.002024527173489332
2025/26,Fall,2025,39,0.05,0.0,0.0022227179957553743
2025/26,Fall,2025,39,0.1,0.0,0.0023769124876707793
2025/26,Fall,2025,39,0.15,0.0,0.002507533167954534
2025/26,Fall,2025,39,0.2,0.0,0.0026260918006300927
2025/26,Fall,2025,39,0.25,0.0,0.0027025372837670147
2025/26,Fall,2025,39,0.3,0.0,0.0027708046371117236
2025/26,Fall,2025,39,0.35,0.0,0.0028281763661652803
2025/26,Fall,2025,39,0.4,1.0,0.002892483212053776
2025/26,Fall,2025,39,0.45,1.0,0.0029804474441334607
2025/26,Fall,2025,39,0.5,1.0,0.0030992873944342136
2025/26,Fall,2025,39,0.55,1.0,0.0032143043936230242
2025/26,Fall,2025,39,0.6,1.0,0.0033582531847059726
2025/26,Fall,2025,39,0.65,1.0,0.0035287652048282326
2025/26,Fall,2025,39,0.7,1.0,0.0037414836231619117
2025/26,Fall,2025,39,0.75,2.0,0.003927742363885045
2025/26,Fall,2025,39,0.8,2.0,0.004394573904573918
2025/26,Fall,2025,39,0.85,2.0,0.004930483573116362
2025/26,Fall,2025,39,0.9,2.0,0.005251871002838016
2025/26,Fall,2025,39,0.95,3.0,0.0057823226088657975
2025/26,Fall,2025,39,0.975,4.0,0.006303557334467767
2025/26,Fall,2025,39,0.99,4.0,0.007222166024148464
2025/26,Fall,2025,40,0.01,0.0,0.0024682906339876355
