season,semester,MMWR_YR,MMWR_WK,percentile,percentile_value_cases,percentile_value_inc
2025/26,Fall,2025,35,0.01,0.0,9.374458866659552e-05
2025/26,Fall,2025,35,0.025,0.0,0.00016547633567824961
2025/26,Fall,2025,35,0.05,0.0,0.00025585423136362804
2025/26,Fall,2025,35,0.1,0.0,0.00040583952504675836
2025/26,Fall,2025,35,0.15,0.0,0.0005314316687872633
2025/26,Fall,2025,35,0.2,0.0,0.000670437188819051
2025/26,Fall,2025,35,0.25,0.0,0.0008084456203505397
2025/26,Fall,2025,35,0.3,0.0,0.0009482205612584948
2025/26,Fall,2025,35,0.35,0.0,0.0010878361586946993
2025/26,Fall,2025,35,0.4,0.0,0.0012388721806928515
2025/26,Fall,2025,35,0.45,0.0,0.0013920095458161087
2025/26,Fall,2025,35,0.5,0.0,0.001578709518071264
2025/26,Fall,2025,35,0.55,0.0,0.0017617786244954914
2025/26,Fall,2025,35,0.6,0.0,0.001972158020362258
2025/26,Fall,2025,35,0.65,0.0,0.002218762552365661
2025/26,Fall,2025,35,0.7,1.0,0.0025108926929533477
2025/26,Fall,2025,35,0.75,1.0,0.002858094114344567
2025/26,Fall,2025,35,0.8,1.0,0.0032709037419408563
2025/26,Fall,2025,35,0.85,1.0,0.003784321423154323
2025/26,Fall,2025,35,0.9,2.0,0.004494865331798794
2025/26,Fall,2025,35,0.95,2.0,0.005759118380956351
2025/26,Fall,2025,35,0.975,3.0,0.006979238498024642
2025/26,Fall,2025,35,0.99,3.0,0.008724908400326989
2025/26,Fall,2025,36,0.01,0.0,0.0002669429179513827
2025/26,Fall,2025,36,0.025,0.0,0.0004016920778667554
2025/26,Fall,2025,36,0.05,0.0,0.0005772473086835817
2025/26,Fall,2025,36,0.1,0.0,0.0008101404295302928
2025/26,Fall,2025,36,0.15,0.0,0.0009951034153345972
2025/26,Fall,2025,36,0.2,0.0,0.001147343940101564
2025/26,Fall,2025,36,0.25,0.0,0.0013273950025904924
2025/26,Fall,2025,36,0.3,0.0,0.001502102508675307
2025/26,Fall,2025,36,0.35,0.0,0.0016644748975522816
2025/26,Fall,2025,36,0.4,0.0,0.0018442762317135936
2025/26,Fall,2025,36,0.45,0.0,0.002023271832149476
2025/26,Fall,2025,36,0.5,0.0,0.0022159164072945714
2025/26,Fall,2025,36,0.55,0.0,0.002409748523496092
2025/26,Fall,2025,36,0.6,1.0,0.0026359022594988346
2025/26,Fall,2025,36,0.65,1.0,0.0028671076055616146
2025/26,Fall,2025,36,0.7,1.0,0.0031569454120472067
2025/26,Fall,2025,36,0.75,1.0,0.00345273211132735
2025/26,Fall,2025,36,0.8,1.0,0.003820346342399717
2025/26,Fall,2025,36,0.85,2.0,0.004375356598757207
2025/26,Fall,2025,36,0.9,2.0,0.005052691837772728
2025/26,Fall,2025,36,0.95,3.0,0.0061694141244515764
2025/26,Fall,2025,36,0.975,3.0,0.007254356471821664
2025/26,Fall,2025,36,0.99,4.0,0.008759538019076
2025/26,Fall,2025,37,0.01,0.0,0.0005542344140121714
2025/26,Fall,2025,37,0.025,0.0,0.0007425989722833038
2025/26,Fall,2025,37,0.05,0.0,0.0009342364821350202
2025/26,Fall,2025,37,0.1,0.0,0.0012263898039236666
2025/26,Fall,2025,37,0.15,0.0,0.0014401776017621158
2025/26,Fall,2025,37,0.2,0.0,0.0016373595921322709
2025/26,Fall,2025,37,0.25,0.0,0.0018457573896739632
2025/26,Fall,2025,37,0.3,0.0,0.0020135543309152126
2025/26,Fall,2025,37,0.35,0.0,0.002202013635542244
2025/26,Fall,2025,37,0.4,0.0,0.002373675024136901
2025/26,Fall,2025,37,0.45,0.0,0.0025691752671264116
2025/26,Fall,2025,37,0.5,1.0,0.0027476572431623936
2025/26,Fall,2025,37,0.55,1.0,0.002940648701041937
2025/26,Fall,2025,37,0.6,1.0,0.003161829290911555
2025/26,Fall,2025,37,0.65,1.0,0.0034002354135736824
2025/26,Fall,2025,37,0.7,1.0,0.003685523476451635
2025/26,Fall,2025,37,0.75,1.0,0.003986687050200999
2025/26,Fall,2025,37,0.8,2.0,0.004350224323570728
2025/26,Fall,2025,37,0.85,2.0,0.004801405081525444
2025/26,Fall,2025,37,0.9,2.0,0.005468538217246533
2025/26,Fall,2025,37,0.95,3.0,0.006455527851358056
2025/26,Fall,2025,37,0.975,4.0,0.00748910434776917
2025/26,Fall,2025,37,0.99,5.0,0.008815273921936762
2025/26,Fall,2025,38,0.01,0.0,0.0007849124883068725
2025/26,Fall,2025,38,0.025,0.0,0.0010719394427724182
2025/26,Fall,2025,38,0.05,0.0,0.0013443135598208756
2025/26,Fall,2025,38,0.1,0.0,0.0016770747140981257
2025/26,Fall,2025,38,0.15,0.0,0.001953660894650966
2025/26,Fall,2025,38,0.2,0.0,0.002195472177118063
2025/26,Fall,2025,38,0.25,0.0,0.0024058293784037232
2025/26,Fall,2025,38,0.3,0.0,0.002605548594146967
2025/26,Fall,2025,38,0.35,0.0,0.002815353963524103
2025/26,Fall,2025,38,0.4,0.0,0.0030085828620940447
2025/26,Fall,2025,38,0.45,1.0,0.0032089553656987845
2025/26,Fall,2025,38,0.5,1.0,0.0034345423337072134
2025/26,Fall,2025,38,0.55,1.0,0.003650013403967023
2025/26,Fall,2025,38,0.6,1.0,0.003890093136578798
2025/26,Fall,2025,38,0.65,1.0,0.00417463118210435
2025/26,Fall,2025,38,0.7,1.0,0.004434083588421344
2025/26,Fall,2025,38,0.75,2.0,0.004744068719446659
2025/26,Fall,2025,38,0.8,2.0,0.005125936307013035
2025/26,Fall,2025,38,0.85,2.0,0.0055782126495614644
2025/26,Fall,2025,38,0.9,3.0,0.0062106276396662
2025/26,Fall,2025,38,0.95,3.0,0.007210556813515718
2025/26,Fall,2025,38,0.975,4.0,0.008273286349140103
2025/26,Fall,2025,38,0.99,5.0,0.009601663919165731
2025/26,Fall,2025,39,0.01,0.0,0.0010877769463695586
2025/26,Fall,2025,39,0.025,0.0,0.0014008102472871542
2025/26,Fall,2025,39,0.05,0.0,0.0017567462055012584
2025/26,Fall,2025,39,0.1,0.0,0.0022077940171584486
2025/26,Fall,2025,39,0.15,0.0,0.0025407516513951123
2025/26,Fall,2025,39,0.2,0.0,0.002822389686480165
2025/26,Fall,2025,39,0.25,0.0,0.00309816311346367
2025/26,Fall,2025,39,0.3,1.0,0.003349078563041985
2025/26,Fall,2025,39,0.35,1.0,0.0035937390639446676
2025/26,Fall,2025,39,0.4,1.0,0.0038343070540577174
2025/26,Fall,2025,39,0.45,1.0,0.004065851727500558
2025/26,Fall,2025,39,0.5,1.0,0.0043085303623229265
2025/26,Fall,2025,39,0.55,1.0,0.004579921369440854
2025/26,Fall,2025,39,0.6,1.0,0.004834268521517515
2025/26,Fall,2025,39,0.65,2.0,0.0051617719233036045
2025/26,Fall,2025,39,0.7,2.0,0.005490103969350456
2025/26,Fall,2025,39,0.75,2.0,0.0058820294216275215
2025/26,Fall,2025,39,0.8,2.0,0.0063531181775033484
2025/26,Fall,2025,39,0.85,3.0,0.0068571207113564
2025/26,Fall,2025,39,0.9,3.0,0.007630534097552301
2025/26,Fall,2025,39,0.95,4.0,0.008828712627291676
2025/26,Fall,2025,39,0.975,5.0,0.010163660906255244
2025/26,Fall,2025,39,0.99,6.0,0.011793820373713973
2025/26,Fall,2025,40,0.01,0.0,0.00271009556716308
2025/26,Fall,2025,40,0.025,0.0,0.0032588771253358574
2025/26,Fall,2025,40,0.05,0.0,0.003765260637737811
2025/26,Fall,2025,40,0.1,0.0,0.004431439517065883
2025/26,Fall,2025,40,0.15,0.0,0.004930804600007832
2025/26,Fall,2025,40,0.2,1.0,0.005395866278558969
2025/26,Fall,2025,40,0.25,1.0,0.005819205078296363
2025/26,Fall,2025,40,0.3,1.0,0.006217883015051484
2025/26,Fall,2025,40,0.35,1.0,0.0065696801291778685
2025/26,Fall,2025,40,0.4,2.0,0.0069491852074861525
2025/26,Fall,2025,40,0.45,2.0,0.00730520214419812
2025/26,Fall,2025,40,0.5,2.0,0.007674470543861389
2025/26,Fall,2025,40,0.55,2.0,0.008083885395899415
2025/26,Fall,2025,40,0.6,2.0,0.008503181301057339
2025/26,Fall,2025,40,0.65,3.0,0.008890939410775902
2025/26,Fall,2025,40,0.7,3.0,0.009377683699131011
2025/26,Fall,2025,40,0.75,3.0,0.010007142554968596
2025/26,Fall,2025,40,0.8,4.0,0.01067920085042715
2025/26,Fall,2025,40,0.85,4.0,0.011569339269772171
2025/26,Fall,2025,40,0.9,5.0,0.012708081956952812
2025/26,Fall,2025,40,0.95,6.0,0.01463115732185542
2025/26,Fall,2025,40,0.975,7.0,0.016502341348677858
2025/26,Fall,2025,40,0.99,8.0,0.018872831966727975
2025/26,Fall,2025,41,0.01,0.0,0.002757220068015158
2025/26,Fall,2025,41,0.025,0.0,0.0034492016071453694
2025/26,Fall,2025,41,0.05,0.0,0.004043045616708696
2025/26,Fall,2025,41,0.1,0.0,0.0048729064874351025
2025/26,Fall,2025,41,0.15,1.0,0.005561837763525546
2025/26,Fall,2025,41,0.2,1.0,0.00614261394366622
2025/26,Fall,2025,41,0.25,1.0,0.006710369139909744
2025/26,Fall,2025,41,0.3,1.0,0.007183302892372012
2025/26,Fall,2025,41,0.35,2.0,0.007686971966177225
2025/26,Fall,2025,41,0.4,2.0,0.008172656781971457
2025/26,Fall,2025,41,0.45,2.0,0.008659884426742792
2025/26,Fall,2025,41,0.5,2.0,0.009154136758297682
2025/26,Fall,2025,41,0.55,3.0,0.00965991048142314
2025/26,Fall,2025,41,0.6,3.0,0.010228044353425503
2025/26,Fall,2025,41,0.65,3.0,0.01083960821852088
2025/26,Fall,2025,41,0.7,3.0,0.011493345350027084
2025/26,Fall,2025,41,0.75,4.0,0.01220271410420537
2025/26,Fall,2025,41,0.8,4.0,0.013088516145944596
2025/26,Fall,2025,41,0.85,5.0,0.014200577978044747
2025/26,Fall,2025,41,0.9,5.0,0.015620342828333378
2025/26,Fall,2025,41,0.95,7.0,0.017745309416204686
2025/26,Fall,2025,41,0.975,8.0,0.020143371587619176
2025/26,Fall,2025,41,0.99,9.0,0.02369557803496719
2025/26,Fall,2025,42,0.01,0.0,0.00181495011318475
2025/26,Fall,2025,42,0.025,0.0,0.002417492907261476
2025/26,Fall,2025,42,0.05,0.0,0.0030657560797408227
2025/26,Fall,2025,42,0.1,0.0,0.004105263715609909
2025/26,Fall,2025,42,0.15,1.0,0.004925686400383711
2025/26,Fall,2025,42,0.2,1.0,0.005706034041941166
2025/26,Fall,2025,42,0.25,1.0,0.0065195090137422085
2025/26,Fall,2025,42,0.3,1.0,0.007230770727619529
2025/26,Fall,2025,42,0.35,2.0,0.007957987487316132
2025/26,Fall,2025,42,0.4,2.0,0.008784929849207401
