season,semester,MMWR_YR,MMWR_WK,percentile,percentile_value_cases,percentile_value_inc
2025/26,Fall,2025,35,0.01,0.0,0.0001840865759004373
2025/26,Fall,2025,35,0.025,0.0,0.00031515195732936265
2025/26,Fall,2025,35,0.05,0.0,0.00044502569653559476
2025/26,Fall,2025,35,0.1,0.0,0.0006452210422139615
2025/26,Fall,2025,35,0.15,0.0,0.0008345063193701205
2025/26,Fall,2025,35,0.2,0.0,0.0010095944162458181
2025/26,Fall,2025,35,0.25,0.0,0.0011499732499942183
2025/26,Fall,2025,35,0.3,0.0,0.0013081906712613999
2025/26,Fall,2025,35,0.35,0.0,0.0014668332238215952
2025/26,Fall,2025,35,0.4,0.0,0.0016335448715835811
2025/26,Fall,2025,35,0.45,0.0,0.0018432494660373777
2025/26,Fall,2025,35,0.5,0.0,0.002034162520430982
2025/26,Fall,2025,35,0.55,0.0,0.0022479533217847347
2025/26,Fall,2025,35,0.6,1.0,0.0024906682316213845
2025/26,Fall,2025,35,0.65,1.0,0.002742955042049289
2025/26,Fall,2025,35,0.7,1.0,0.0030396791873499745
2025/26,Fall,2025,35,0.75,1.0,0.0033539157593622804
2025/26,Fall,2025,35,0.8,1.0,0.0037612186279147868
2025/26,Fall,2025,35,0.85,1.0,0.004249935084953904
2025/26,Fall,2025,35,0.9,2.0,0.004909097915515304
2025/26,Fall,2025,35,0.95,2.0,0.00602288213558494
2025/26,Fall,2025,35,0.975,3.0,0.007069655403029171
2025/26,Fall,2025,35,0.99,3.0,0.008319806698709728
2025/26,Fall,2025,36,0.01,0.0,0.000429337338428013
2025/26,Fall,2025,36,0.025,0.0,0.0006159593307529576
2025/26,Fall,2025,36,0.05,0.0,0.0007696405402384699
2025/26,Fall,2025,36,0.1,0.0,0.001057113485876471
2025/26,Fall,2025,36,0.15,0.0,0.0012520276999566703
2025/26,Fall,2025,36,0.2,0.0,0.001450215606018901
2025/26,Fall,2025,36,0.25,0.0,0.0016399915621150285
2025/26,Fall,2025,36,0.3,0.0,0.001813332480378449
2025/26,Fall,2025,36,0.35,0.0,0.0020108885364606972
2025/26,Fall,2025,36,0.4,0.0,0.002211845386773348
2025/26,Fall,2025,36,0.45,0.0,0.0023996275733225046
2025/26,Fall,2025,36,0.5,0.0,0.002611412783153355
2025/26,Fall,2025,36,0.55,1.0,0.002819150744471699
2025/26,Fall,2025,36,0.6,1.0,0.0030524613801389926
2025/26,Fall,2025,36,0.65,1.0,0.003283813607413322
2025/26,Fall,2025,36,0.7,1.0,0.0035704664653167122
2025/26,Fall,2025,36,0.75,1.0,0.0039013188797980547
2025/26,Fall,2025,36,0.8,1.0,0.004295018874108792
2025/26,Fall,2025,36,0.85,2.0,0.004780953587032853
2025/26,Fall,2025,36,0.9,2.0,0.005459087109193206
2025/26,Fall,2025,36,0.95,3.0,0.006415128172375259
2025/26,Fall,2025,36,0.975,3.0,0.007401836942881345
2025/26,Fall,2025,36,0.99,4.0,0.008398169865831737
2025/26,Fall,2025,37,0.01,0.0,0.0007304200105136261
2025/26,Fall,2025,37,0.025,0.0,0.0009980666101910174
2025/26,Fall,2025,37,0.05,0.0,0.0012459002202376724
2025/26,Fall,2025,37,0.1,0.0,0.0015381860896013678
2025/26,Fall,2025,37,0.15,0.0,0.0017906985594891012
2025/26,Fall,2025,37,0.2,0.0,0.0020027882885187867
2025/26,Fall,2025,37,0.25,0.0,0.002222374198026955
2025/26,Fall,2025,37,0.3,0.0,0.0024159264285117388
2025/26,Fall,2025,37,0.35,0.0,0.002601273567415773
2025/26,Fall,2025,37,0.4,0.0,0.0028007087763398885
2025/26,Fall,2025,37,0.45,1.0,0.0029824726283550263
2025/26,Fall,2025,37,0.5,1.0,0.003174167824909091
2025/26,Fall,2025,37,0.55,1.0,0.0033731973613612357
2025/26,Fall,2025,37,0.6,1.0,0.0036041078623384234
2025/26,Fall,2025,37,0.65,1.0,0.0038422734010964636
2025/26,Fall,2025,37,0.7,1.0,0.004081475967541336
2025/26,Fall,2025,37,0.75,2.0,0.004410424386151135
2025/26,Fall,2025,37,0.8,2.0,0.004800093267112971
2025/26,Fall,2025,37,0.85,2.0,0.005223981407471
2025/26,Fall,2025,37,0.9,3.0,0.005851372610777617
2025/26,Fall,2025,37,0.95,3.0,0.006653749244287609
2025/26,Fall,2025,37,0.975,4.0,0.007554002315737306
2025/26,Fall,2025,37,0.99,5.0,0.008895254833623769
2025/26,Fall,2025,38,0.01,0.0,0.0010696793952956795
2025/26,Fall,2025,38,0.025,0.0,0.0013977675407659262
2025/26,Fall,2025,38,0.05,0.0,0.0016887688485439868
2025/26,Fall,2025,38,0.1,0.0,0.0021055888617411258
2025/26,Fall,2025,38,0.15,0.0,0.002419270609971136
2025/26,Fall,2025,38,0.2,0.0,0.0026791799347847703
2025/26,Fall,2025,38,0.25,0.0,0.0028962173382751644
2025/26,Fall,2025,38,0.3,0.0,0.003111434308812022
2025/26,Fall,2025,38,0.35,0.0,0.0033348412136547266
2025/26,Fall,2025,38,0.4,1.0,0.003543297434225679
2025/26,Fall,2025,38,0.45,1.0,0.0037447608890943235
2025/26,Fall,2025,38,0.5,1.0,0.003957242937758565
2025/26,Fall,2025,38,0.55,1.0,0.004171002446673811
2025/26,Fall,2025,38,0.6,1.0,0.0043872096575796595
2025/26,Fall,2025,38,0.65,1.0,0.004613543208688497
2025/26,Fall,2025,38,0.7,2.0,0.004895941587164998
2025/26,Fall,2025,38,0.75,2.0,0.005212699645198882
2025/26,Fall,2025,38,0.8,2.0,0.005588139407336712
2025/26,Fall,2025,38,0.85,2.0,0.006056997831910848
2025/26,Fall,2025,38,0.9,3.0,0.006630787486210465
2025/26,Fall,2025,38,0.95,3.0,0.007520482339896259
2025/26,Fall,2025,38,0.975,4.0,0.008536069281399248
2025/26,Fall,2025,38,0.99,5.0,0.00966841221787037
2025/26,Fall,2025,39,0.01,0.0,0.001213499461300671
2025/26,Fall,2025,39,0.025,0.0,0.001554579718504101
2025/26,Fall,2025,39,0.05,0.0,0.0019836842315271498
2025/26,Fall,2025,39,0.1,0.0,0.0025814562803134324
2025/26,Fall,2025,39,0.15,0.0,0.002952493284828961
2025/26,Fall,2025,39,0.2,0.0,0.0033002642448991537
2025/26,Fall,2025,39,0.25,0.0,0.0036062144208699465
2025/26,Fall,2025,39,0.3,1.0,0.003911322727799415
2025/26,Fall,2025,39,0.35,1.0,0.004192259372211992
2025/26,Fall,2025,39,0.4,1.0,0.004426391515880823
2025/26,Fall,2025,39,0.45,1.0,0.004679423198103905
2025/26,Fall,2025,39,0.5,1.0,0.004905264126136899
2025/26,Fall,2025,39,0.55,1.0,0.005156577215529978
2025/26,Fall,2025,39,0.6,2.0,0.005414621625095604
2025/26,Fall,2025,39,0.65,2.0,0.005662702396512032
2025/26,Fall,2025,39,0.7,2.0,0.005931290565058589
2025/26,Fall,2025,39,0.75,2.0,0.0062565148109570146
2025/26,Fall,2025,39,0.8,3.0,0.006642785854637624
2025/26,Fall,2025,39,0.85,3.0,0.007052180310711264
2025/26,Fall,2025,39,0.9,3.0,0.007723614992573858
2025/26,Fall,2025,39,0.95,4.0,0.008570865960791704
2025/26,Fall,2025,39,0.975,5.0,0.009529007878154508
2025/26,Fall,2025,39,0.99,6.0,0.010735753513872631
2025/26,Fall,2025,40,0.01,0.0,0.0031750347139313817
2025/26,Fall,2025,40,0.025,0.0,0.0036981108773034067
2025/26,Fall,2025,40,0.05,0.0,0.004181066970340908
2025/26,Fall,2025,40,0.1,0.0,0.004765112744644285
2025/26,Fall,2025,40,0.15,0.0,0.0051544729154556984
2025/26,Fall,2025,40,0.2,1.0,0.0055237113498151314
2025/26,Fall,2025,40,0.25,1.0,0.005847995402291417
2025/26,Fall,2025,40,0.3,1.0,0.006161565799266099
2025/26,Fall,2025,40,0.35,1.0,0.006432604906149208
2025/26,Fall,2025,40,0.4,1.0,0.006705694273114206
2025/26,Fall,2025,40,0.45,2.0,0.006984648341313004
2025/26,Fall,2025,40,0.5,2.0,0.007270887726917863
2025/26,Fall,2025,40,0.55,2.0,0.007552842539735139
2025/26,Fall,2025,40,0.6,2.0,0.007848529703915119
2025/26,Fall,2025,40,0.65,2.0,0.008161585172638297
2025/26,Fall,2025,40,0.7,3.0,0.00853515053167939
2025/26,Fall,2025,40,0.75,3.0,0.008968820562586188
2025/26,Fall,2025,40,0.8,3.0,0.00947311744093895
2025/26,Fall,2025,40,0.85,4.0,0.010088955983519554
2025/26,Fall,2025,40,0.9,4.0,0.011046542320400478
2025/26,Fall,2025,40,0.95,5.0,0.012815766595304012
2025/26,Fall,2025,40,0.975,6.0,0.014387934352271259
2025/26,Fall,2025,40,0.99,8.0,0.016991163156926635
2025/26,Fall,2025,41,0.01,0.0,0.0038310965429991482
2025/26,Fall,2025,41,0.025,0.0,0.004482274467591196
2025/26,Fall,2025,41,0.05,0.0,0.0051416013389825824
2025/26,Fall,2025,41,0.1,0.0,0.005854623671621084
2025/26,Fall,2025,41,0.15,1.0,0.006354454485699534
2025/26,Fall,2025,41,0.2,1.0,0.0067799041047692295
2025/26,Fall,2025,41,0.25,1.0,0.007160158245824277
2025/26,Fall,2025,41,0.3,1.0,0.007491453038528561
2025/26,Fall,2025,41,0.35,2.0,0.007826370419934392
2025/26,Fall,2025,41,0.4,2.0,0.00814499445259571
2025/26,Fall,2025,41,0.45,2.0,0.008449356677010656
2025/26,Fall,2025,41,0.5,2.0,0.008751760702580214
2025/26,Fall,2025,41,0.55,2.0,0.009085788112133742
2025/26,Fall,2025,41,0.6,3.0,0.009438910894095898
2025/26,Fall,2025,41,0.65,3.0,0.009788362635299565
2025/26,Fall,2025,41,0.7,3.0,0.01024423278868198
2025/26,Fall,2025,41,0.75,3.0,0.010736631462350488
2025/26,Fall,2025,41,0.8,4.0,0.0112532626837492
2025/26,Fall,2025,41,0.85,4.0,0.011981141287833452
2025/26,Fall,2025,41,0.9,5.0,0.012958632782101633
