season,semester,MMWR_YR,MMWR_WK,percentile,percentile_value_cases,percentile_value_inc
2025/26,Fall,2025,35,0.01,0.0,5.852289021277102e-05
2025/26,Fall,2025,35,0.025,0.0,0.00010208805833826773
2025/26,Fall,2025,35,0.05,0.0,0.0001693755271844566
2025/26,Fall,2025,35,0.1,0.0,0.0003000745666213334
2025/26,Fall,2025,35,0.15,0.0,0.00043512518459465355
2025/26,Fall,2025,35,0.2,0.0,0.00057244380004704
2025/26,Fall,2025,35,0.25,0.0,0.0006909406511113048
2025/26,Fall,2025,35,0.3,0.0,0.0008157212694641201
2025/26,Fall,2025,35,0.35,0.0,0.0009495387086644768
2025/26,Fall,2025,35,0.4,0.0,0.001074466295540333
2025/26,Fall,2025,35,0.45,0.0,0.0012225767597556117
2025/26,Fall,2025,35,0.5,0.0,0.0013798365253023803
2025/26,Fall,2025,35,0.55,0.0,0.0015585007728077473
2025/26,Fall,2025,35,0.6,0.0,0.0017443566117435693
2025/26,Fall,2025,35,0.65,0.0,0.0019448035920504483
2025/26,Fall,2025,35,0.7,1.0,0.0021703689591959113
2025/26,Fall,2025,35,0.75,1.0,0.0024371810723096132
2025/26,Fall,2025,35,0.8,1.0,0.0027748496271669866
2025/26,Fall,2025,35,0.85,1.0,0.003244302130769938
2025/26,Fall,2025,35,0.9,1.0,0.003845303994603455
2025/26,Fall,2025,35,0.95,2.0,0.005112603632733218
2025/26,Fall,2025,35,0.975,2.0,0.006202558299992233
2025/26,Fall,2025,35,0.99,3.0,0.007690125405788423
2025/26,Fall,2025,36,0.01,0.0,0.00020868283521849662
2025/26,Fall,2025,36,0.025,0.0,0.00030758116772631187
2025/26,Fall,2025,36,0.05,0.0,0.0004563588896417059
2025/26,Fall,2025,36,0.1,0.0,0.000698095973348245
2025/26,Fall,2025,36,0.15,0.0,0.0008842751209158451
2025/26,Fall,2025,36,0.2,0.0,0.0010668013710528612
2025/26,Fall,2025,36,0.25,0.0,0.0012563259806483984
2025/26,Fall,2025,36,0.3,0.0,0.0014377751969732345
2025/26,Fall,2025,36,0.35,0.0,0.0016124441113788634
2025/26,Fall,2025,36,0.4,0.0,0.001781739015132189
2025/26,Fall,2025,36,0.45,0.0,0.0020003658253699543
2025/26,Fall,2025,36,0.5,0.0,0.0022015011636540294
2025/26,Fall,2025,36,0.55,0.0,0.002413789567071945
